"","LoggerNumber","DateTime","TempC","RH","DewPTC","Tree_ID","Strata"
"1191",2,2018-06-13 10:06:00,25.574,91.241,23.872,"CY7","Understory"
"1192",2,2018-06-13 10:09:00,25.21,91.098,23.487,"CY7","Understory"
"1193",2,2018-06-13 10:12:00,24.871,92.438,23.367,"CY7","Understory"
"1194",2,2018-06-13 10:15:00,24.653,93.309,23.288,"CY7","Understory"
"1195",2,2018-06-13 10:18:00,24.581,93.968,23.319,"CY7","Understory"
"1196",2,2018-06-13 10:21:00,24.557,94.178,23.328,"CY7","Understory"
"1197",2,2018-06-13 10:24:00,24.508,94.139,23.274,"CY7","Understory"
"1198",2,2018-06-13 10:27:00,24.46,94.235,23.241,"CY7","Understory"
"1199",2,2018-06-13 10:30:00,24.436,94.337,23.232,"CY7","Understory"
"1200",2,2018-06-13 10:33:00,24.436,94.391,23.241,"CY7","Understory"
"1201",2,2018-06-13 10:36:00,24.412,94.492,23.232,"CY7","Understory"
"1202",2,2018-06-13 10:39:00,24.436,94.391,23.241,"CY7","Understory"
"1203",2,2018-06-13 10:42:00,24.557,94.313,23.349,"CY7","Unclassified"
"1204",2,2018-06-13 10:45:00,24.677,94.019,23.424,"CY7","Unclassified"
"1205",2,2018-06-13 10:48:00,24.774,93.176,23.388,"CY7","Mid"
"1206",2,2018-06-13 10:51:00,24.919,92.995,23.503,"CY7","Mid"
"1207",2,2018-06-13 10:54:00,25.137,90.531,23.322,"CY7","Mid"
"1208",2,2018-06-13 10:57:00,25.283,88.853,23.188,"CY7","Mid"
"1209",2,2018-06-13 11:00:00,25.355,87.592,23.046,"CY7","Unclassified"
"1210",2,2018-06-13 11:03:00,25.38,88.821,23.279,"CY7","Unclassified"
"1211",2,2018-06-13 11:06:00,25.477,88.788,23.369,"CY7","Canopy"
"1212",2,2018-06-13 11:09:00,25.793,86.855,23.351,"CY7","Canopy"
"1213",2,2018-06-13 11:12:00,26.207,85.657,23.55,"CY7","Canopy"
"1214",2,2018-06-13 11:15:00,26.622,83.226,23.522,"CY7","Canopy"
"1215",2,2018-06-13 11:18:00,26.72,84.3,23.813,"CY7","Unclassified"
"1216",2,2018-06-13 11:21:00,26.622,85.807,23.986,"CY7","Unclassified"
"1217",2,2018-06-13 20:00:00,23.665,91.215,21.971,"CY7","Understory"
"1218",2,2018-06-13 20:03:00,23.641,91.264,21.955,"CY7","Understory"
"1219",2,2018-06-13 20:06:00,23.593,91.498,21.945,"CY7","Understory"
"1220",2,2018-06-13 20:09:00,23.521,92.051,21.961,"CY7","Understory"
"1221",2,2018-06-13 20:12:00,23.448,92.413,21.947,"CY7","Understory"
"1222",2,2018-06-13 20:15:00,23.376,92.531,21.894,"CY7","Understory"
"1223",2,2018-06-13 20:18:00,23.232,92.36,21.723,"CY7","Understory"
"1224",2,2018-06-13 20:21:00,23.088,92.595,21.617,"CY7","Understory"
"1225",2,2018-06-13 20:24:00,23.016,93.521,21.69,"CY7","Understory"
"1226",2,2018-06-13 20:27:00,22.992,94.08,21.752,"CY7","Understory"
"1227",2,2018-06-13 20:30:00,23.04,93.446,21.702,"CY7","Understory"
"1228",2,2018-06-13 20:33:00,23.064,93.345,21.71,"CY7","Understory"
"1229",2,2018-06-13 20:36:00,23.088,93.243,21.718,"CY7","Unclassified"
"1230",2,2018-06-13 20:39:00,23.136,92.985,21.726,"CY7","Unclassified"
"1231",2,2018-06-13 20:42:00,23.16,92.585,21.687,"CY7","Unclassified"
"1232",2,2018-06-13 20:45:00,23.088,92.757,21.642,"CY7","Mid"
"1233",2,2018-06-13 20:48:00,22.992,92.706,21.539,"CY7","Mid"
"1234",2,2018-06-13 20:51:00,22.92,92.904,21.498,"CY7","Mid"
"1235",2,2018-06-13 20:54:00,22.848,93.183,21.47,"CY7","Unclassified"
"1236",2,2018-06-13 20:57:00,22.848,92.94,21.432,"CY7","Canopy"
"1237",2,2018-06-13 21:00:00,22.848,92.967,21.436,"CY7","Canopy"
"1238",2,2018-06-13 21:03:00,22.753,93.267,21.387,"CY7","Canopy"
"1239",2,2018-06-13 21:06:00,22.8,93.682,21.499,"CY7","Unclassified"
"1240",2,2018-06-13 21:09:00,22.824,93.446,21.487,"CY7","Unclassified"
"1241",2,2018-06-13 21:12:00,22.776,92.949,21.362,"CY7","Unclassified"
"1242",1,2018-06-13 08:42:00,23.497,96.163,22.573,"CY8","Understory"
"1243",1,2018-06-13 08:45:00,23.545,95.935,22.587,"CY8","Understory"
"1244",1,2018-06-13 08:48:00,23.521,95.982,22.57,"CY8","Understory"
"1245",1,2018-06-13 08:51:00,23.521,96.595,22.662,"CY8","Understory"
"1246",1,2018-06-13 08:54:00,23.521,97.684,22.824,"CY8","Understory"
"1247",1,2018-06-13 08:57:00,23.569,98.252,22.956,"CY8","Understory"
"1248",1,2018-06-13 09:00:00,23.617,98.291,23.01,"CY8","Understory"
"1249",1,2018-06-13 09:03:00,23.689,99.47,23.255,"CY8","Understory"
"1250",1,2018-06-13 09:06:00,23.833,98.137,23.205,"CY8","Understory"
"1251",1,2018-06-13 09:09:00,23.954,96.681,23.109,"CY8","Understory"
"1252",1,2018-06-13 09:12:00,24.074,97.032,23.282,"CY8","Understory"
"1253",1,2018-06-13 09:15:00,24.195,95.888,23.23,"CY8","Understory"
"1254",1,2018-06-13 09:18:00,24.267,93.05,22.862,"CY8","Unclassified"
"1255",1,2018-06-13 09:21:00,24.508,91.53,22.86,"CY8","Unclassified"
"1256",1,2018-06-13 09:24:00,24.702,90.041,22.81,"CY8","Mid"
"1257",1,2018-06-13 09:27:00,24.823,89.932,22.912,"CY8","Mid"
"1258",1,2018-06-13 09:30:00,24.919,88.546,22.777,"CY8","Mid"
"1259",1,2018-06-13 09:33:00,25.04,88.436,22.878,"CY8","Unclassified"
"1260",1,2018-06-13 09:36:00,25.258,88.265,23.065,"CY8","Canopy"
"1261",1,2018-06-13 09:39:00,25.647,84.656,22.822,"CY8","Canopy"
"1262",1,2018-06-13 09:42:00,25.939,82.194,22.662,"CY8","Canopy"
"1263",1,2018-06-13 09:45:00,25.987,81.461,22.574,"CY8","Canopy"
"1264",1,2018-06-13 09:48:00,25.939,81.565,22.546,"CY8","Unclassified"
"1265",1,2018-06-13 09:51:00,26.061,82.762,22.886,"CY8","Unclassified"
"1266",1,2018-06-13 09:54:00,26.231,82.142,22.94,"CY8","Unclassified"
"1267",1,2018-06-13 09:57:00,26.28,84.401,23.399,"CY8","Unclassified"
"1268",1,2018-06-13 18:51:00,24.484,89.245,22.462,"CY8","Understory"
"1269",1,2018-06-13 18:54:00,24.484,88.942,22.412,"CY8","Understory"
"1270",1,2018-06-13 18:57:00,24.484,88.582,22.352,"CY8","Understory"
"1271",1,2018-06-13 19:00:00,24.484,88.499,22.338,"CY8","Understory"
"1272",1,2018-06-13 19:03:00,24.484,88.361,22.315,"CY8","Understory"
"1273",1,2018-06-13 19:06:00,24.46,87.912,22.215,"CY8","Understory"
"1274",1,2018-06-13 19:09:00,24.219,88.216,22.028,"CY8","Understory"
"1275",1,2018-06-13 19:12:00,23.857,89.454,21.876,"CY8","Understory"
"1276",1,2018-06-13 19:15:00,23.641,90.882,21.894,"CY8","Understory"
"1277",1,2018-06-13 19:18:00,23.472,92.202,21.937,"CY8","Understory"
"1278",1,2018-06-13 19:21:00,23.424,92.515,21.939,"CY8","Understory"
"1279",1,2018-06-13 19:24:00,23.352,91.52,21.709,"CY8","Understory"
"1280",1,2018-06-13 19:27:00,23.184,92.022,21.622,"CY8","Unclassified"
"1281",1,2018-06-13 19:30:00,22.992,93.165,21.61,"CY8","Mid"
"1282",1,2018-06-13 19:33:00,22.968,92.889,21.543,"CY8","Mid"
"1283",1,2018-06-13 19:36:00,22.896,93.087,21.503,"CY8","Mid"
"1284",1,2018-06-13 19:39:00,22.944,93.341,21.59,"CY8","Mid"
"1285",1,2018-06-13 19:42:00,22.992,93.677,21.69,"CY8","Unclassified"
"1286",1,2018-06-13 19:45:00,23.112,92.844,21.68,"CY8","Canopy"
"1287",1,2018-06-13 19:48:00,23.184,92.022,21.622,"CY8","Canopy"
"1288",1,2018-06-13 19:51:00,23.232,91.871,21.646,"CY8","Canopy"
"1289",1,2018-06-13 19:54:00,23.256,92.474,21.765,"CY8","Canopy"
"1290",1,2018-06-13 19:57:00,23.28,91.448,21.626,"CY8","Unclassified"
"1291",1,2018-06-13 20:00:00,23.112,90.972,21.383,"CY8","Unclassified"
"1292",1,2018-06-13 20:03:00,22.92,92.85,21.49,"CY8","Unclassified"
"1293",1,2018-06-13 20:06:00,22.848,93.075,21.453,"CY8","Unclassified"
"1294",1,2018-06-13 10:09:00,25.598,83.258,22.523,"CY9","Understory"
"1295",1,2018-06-13 10:12:00,25.355,85.295,22.648,"CY9","Understory"
"1296",1,2018-06-13 10:15:00,25.162,89.102,23.11,"CY9","Understory"
"1297",1,2018-06-13 10:18:00,25.04,92.125,23.485,"CY9","Understory"
"1298",1,2018-06-13 10:21:00,24.968,93.957,23.704,"CY9","Understory"
"1299",1,2018-06-13 10:24:00,24.919,90.753,23.142,"CY9","Understory"
"1300",1,2018-06-13 10:27:00,24.944,90.484,23.122,"CY9","Understory"
"1301",1,2018-06-13 10:30:00,25.04,92.234,23.503,"CY9","Understory"
"1302",1,2018-06-13 10:33:00,25.065,91.173,23.355,"CY9","Understory"
"1303",1,2018-06-13 10:36:00,25.113,91.733,23.494,"CY9","Understory"
"1304",1,2018-06-13 10:39:00,25.162,93.027,23.75,"CY9","Understory"
"1305",1,2018-06-13 10:42:00,25.307,88.831,23.208,"CY9","Understory"
"1306",1,2018-06-13 10:45:00,25.428,88.166,23.216,"CY9","Unclassified"
"1307",1,2018-06-13 10:48:00,25.574,86.44,23.064,"CY9","Unclassified"
"1308",1,2018-06-13 10:51:00,25.768,85.529,23.096,"CY9","Mid"
"1309",1,2018-06-13 10:54:00,26.012,82.78,22.842,"CY9","Mid"
"1310",1,2018-06-13 10:57:00,26.134,82.407,22.893,"CY9","Mid"
"1311",1,2018-06-13 11:00:00,26.158,82.498,22.933,"CY9","Unclassified"
"1312",1,2018-06-13 11:03:00,26.158,82.926,23.012,"CY9","Canopy"
"1313",1,2018-06-13 11:06:00,26.256,83.573,23.226,"CY9","Canopy"
"1314",1,2018-06-13 11:09:00,26.475,82.195,23.189,"CY9","Canopy"
"1315",1,2018-06-13 11:12:00,26.72,81.704,23.337,"CY9","Canopy"
"1316",1,2018-06-13 11:15:00,26.867,78.937,22.954,"CY9","Unclassified"
"1317",1,2018-06-13 11:18:00,26.769,80.362,23.132,"CY9","Unclassified"
"1318",1,2018-06-13 11:21:00,26.72,81.56,23.31,"CY9","Unclassified"
"1319",1,2018-06-13 19:57:00,23.28,91.448,21.626,"CY9","Understory"
"1320",1,2018-06-13 20:00:00,23.112,90.972,21.383,"CY9","Understory"
"1321",1,2018-06-13 20:03:00,22.92,92.85,21.49,"CY9","Understory"
"1322",1,2018-06-13 20:06:00,22.848,93.075,21.453,"CY9","Understory"
"1323",1,2018-06-13 20:09:00,22.705,92.148,21.165,"CY9","Understory"
"1324",1,2018-06-13 20:12:00,22.513,94.495,21.337,"CY9","Understory"
"1325",1,2018-06-13 20:15:00,22.417,94.925,21.307,"CY9","Understory"
"1326",1,2018-06-13 20:18:00,22.369,95.659,21.37,"CY9","Understory"
"1327",1,2018-06-13 20:21:00,22.393,95.745,21.407,"CY9","Understory"
"1328",1,2018-06-13 20:24:00,22.465,95.55,21.449,"CY9","Understory"
"1329",1,2018-06-13 20:27:00,22.513,95.083,21.427,"CY9","Understory"
"1330",1,2018-06-13 20:30:00,22.513,94.147,21.284,"CY9","Understory"
"1331",1,2018-06-13 20:33:00,22.513,95.136,21.435,"CY9","Unclassified"
"1332",1,2018-06-13 20:36:00,22.561,95.015,21.464,"CY9","Mid"
"1333",1,2018-06-13 20:39:00,22.585,94.513,21.412,"CY9","Mid"
"1334",1,2018-06-13 20:42:00,22.633,94.204,21.412,"CY9","Mid"
"1335",1,2018-06-13 20:45:00,22.657,94.156,21.429,"CY9","Mid"
"1336",1,2018-06-13 20:48:00,22.705,93.631,21.396,"CY9","Canopy"
"1337",1,2018-06-13 20:51:00,22.705,94.65,21.552,"CY9","Canopy"
"1338",1,2018-06-13 20:54:00,22.872,93.35,21.52,"CY9","Canopy"
"1339",1,2018-06-13 20:57:00,22.944,92.667,21.485,"CY9","Canopy"
"1340",1,2018-06-13 21:00:00,22.944,92.153,21.404,"CY9","Unclassified"
"1341",1,2018-06-13 21:03:00,22.8,92.307,21.285,"CY9","Unclassified"
"1342",1,2018-06-13 21:06:00,22.705,94.275,21.495,"CY9","Unclassified"
"1343",1,2018-06-13 21:09:00,22.681,94.644,21.528,"CY9","Unclassified"
"1344",1,2018-05-24 11:45:00,29.29,70.354,23.512,"M1","Understory"
"1345",1,2018-05-24 11:50:00,29.09,72.271,23.742,"M1","Understory"
"1346",1,2018-05-24 11:55:00,29.215,72.774,23.97,"M1","Understory"
"1347",1,2018-05-24 12:00:00,29.215,76.782,24.81,"M1","Understory"
"1348",1,2018-05-24 12:05:00,29.215,74.711,24.382,"M1","Understory"
"1349",1,2018-05-24 12:10:00,29.265,76.379,24.776,"M1","Understory"
"1350",1,2018-05-24 12:15:00,29.265,74.423,24.37,"M1","Understory"
"1351",1,2018-05-24 12:20:00,29.14,78.002,24.984,"M1","Unclassified"
"1352",1,2018-05-24 12:25:00,29.09,76.639,24.66,"M1","Mid"
"1353",1,2018-05-24 12:30:00,29.19,78.276,25.087,"M1","Mid"
"1354",1,2018-05-24 12:35:00,29.14,76.62,24.705,"M1","Unclassified"
"1355",1,2018-05-24 12:40:00,28.891,76.216,24.38,"M1","Canopy"
"1356",1,2018-05-24 12:45:00,28.717,77.799,24.532,"M1","Canopy"
"1357",1,2018-05-24 12:50:00,28.593,80.515,24.944,"M1","Unclassified"
"1358",1,2018-05-24 12:55:00,28.543,79.662,24.73,"M1","Unclassified"
"1359",1,2018-05-24 20:25:00,26.744,84.448,23.864,"M1","Understory"
"1360",1,2018-05-24 20:30:00,26.72,84.584,23.865,"M1","Understory"
"1361",1,2018-05-24 20:35:00,26.646,85.304,23.921,"M1","Understory"
"1362",1,2018-05-24 20:40:00,26.598,86.562,24.095,"M1","Understory"
"1363",1,2018-05-24 20:45:00,26.573,89.324,24.545,"M1","Understory"
"1364",1,2018-05-24 20:50:00,26.549,90.041,24.641,"M1","Understory"
"1365",1,2018-05-24 20:55:00,26.5,90.417,24.656,"M1","Understory"
"1366",1,2018-05-24 21:00:00,26.426,89.901,24.497,"M1","Understory"
"1367",1,2018-05-24 21:05:00,26.378,89.389,24.363,"M1","Unclassified"
"1368",1,2018-05-24 21:10:00,26.353,89.495,24.356,"M1","Mid"
"1369",1,2018-05-24 21:15:00,26.353,89.106,24.291,"M1","Mid"
"1370",1,2018-05-24 21:20:00,26.329,89.211,24.284,"M1","Canopy"
"1371",1,2018-05-24 21:25:00,26.353,88.41,24.172,"M1","Canopy"
"1372",1,2018-05-24 21:30:00,26.353,88.27,24.149,"M1","Canopy"
"1373",1,2018-05-24 21:35:00,26.378,88.778,24.259,"M1","Unclassified"
"1374",1,2018-05-24 21:40:00,26.426,87.756,24.133,"M1","Unclassified"
"1375",2,2018-06-04 11:18:00,27.014,84.536,24.145,"M10","Understory"
"1376",2,2018-06-04 11:21:00,26.793,84.742,23.965,"M10","Understory"
"1377",2,2018-06-04 11:24:00,26.524,87.639,24.209,"M10","Understory"
"1378",2,2018-06-04 11:27:00,26.28,87.918,24.016,"M10","Understory"
"1379",2,2018-06-04 11:30:00,26.134,88.943,24.046,"M10","Understory"
"1380",2,2018-06-04 11:33:00,25.987,89.408,23.979,"M10","Understory"
"1381",2,2018-06-04 11:36:00,25.866,89.324,23.844,"M10","Understory"
"1382",2,2018-06-04 11:39:00,25.768,89.467,23.772,"M10","Understory"
"1383",2,2018-06-04 11:42:00,25.744,90.925,23.99,"M10","Understory"
"1384",2,2018-06-04 11:45:00,25.89,91.428,24.217,"M10","Understory"
"1385",2,2018-06-04 11:48:00,26.036,89.974,24.122,"M10","Understory"
"1386",2,2018-06-04 11:51:00,26.231,86.562,23.733,"M10","Understory"
"1387",2,2018-06-04 11:54:00,26.475,83.735,23.471,"M10","Unclassified"
"1388",2,2018-06-04 11:57:00,26.671,81.521,23.255,"M10","Mid"
"1389",2,2018-06-04 12:00:00,26.818,79.535,23.022,"M10","Mid"
"1390",2,2018-06-04 12:03:00,26.916,78.221,22.862,"M10","Mid"
"1391",2,2018-06-04 12:06:00,27.038,76.729,22.685,"M10","Mid"
"1392",2,2018-06-04 12:09:00,27.431,74.72,22.658,"M10","Unclassified"
"1393",2,2018-06-04 12:12:00,27.949,74.169,23.044,"M10","Unclassified"
"1394",2,2018-06-04 12:15:00,28.295,71.704,22.853,"M10","Unclassified"
"1395",2,2018-06-04 12:18:00,28.543,69.645,22.636,"M10","Canopy"
"1396",2,2018-06-04 12:21:00,28.717,69.707,22.817,"M10","Canopy"
"1397",2,2018-06-04 12:24:00,28.791,71.286,23.239,"M10","Canopy"
"1398",2,2018-06-04 12:27:00,29.19,69.641,23.256,"M10","Unclassified"
"1399",2,2018-06-04 12:30:00,29.439,69.323,23.423,"M10","Unclassified"
"1400",2,2018-06-04 19:03:00,25.744,85.186,23.011,"M10","Understory"
"1401",2,2018-06-04 19:06:00,25.623,84.142,22.706,"M10","Understory"
"1402",2,2018-06-04 19:09:00,25.55,85.733,22.916,"M10","Understory"
"1403",2,2018-06-04 19:12:00,25.55,86.407,23.034,"M10","Understory"
"1404",2,2018-06-04 19:15:00,25.598,85.632,22.946,"M10","Understory"
"1405",2,2018-06-04 19:18:00,25.623,85.187,22.892,"M10","Understory"
"1406",2,2018-06-04 19:21:00,25.598,84.73,22.787,"M10","Understory"
"1407",2,2018-06-04 19:24:00,25.574,84.753,22.767,"M10","Understory"
"1408",2,2018-06-04 19:27:00,25.55,84.55,22.707,"M10","Understory"
"1409",2,2018-06-04 19:30:00,25.501,84.652,22.677,"M10","Understory"
"1410",2,2018-06-04 19:33:00,25.453,86.104,22.885,"M10","Understory"
"1411",2,2018-06-04 19:36:00,25.428,87.05,23.025,"M10","Understory"
"1412",2,2018-06-04 19:39:00,25.428,84.042,22.497,"M10","Unclassified"
"1413",2,2018-06-04 19:42:00,25.355,86.894,22.926,"M10","Unclassified"
"1414",2,2018-06-04 19:45:00,25.307,84.834,22.519,"M10","Unclassified"
"1415",2,2018-06-04 19:48:00,25.283,84.462,22.429,"M10","Mid"
"1416",2,2018-06-04 19:51:00,25.234,84.536,22.394,"M10","Mid"
"1417",2,2018-06-04 19:54:00,25.186,85.538,22.523,"M10","Mid"
"1418",2,2018-06-04 19:57:00,25.162,84.576,22.33,"M10","Unclassified"
"1419",2,2018-06-04 20:00:00,25.113,84.734,22.31,"M10","Unclassified"
"1420",2,2018-06-04 20:03:00,25.065,85.258,22.355,"M10","Canopy"
"1421",2,2018-06-04 20:06:00,25.04,86.598,22.564,"M10","Canopy"
"1422",2,2018-06-04 20:09:00,25.089,89.858,23.163,"M10","Canopy"
"1423",2,2018-06-04 20:12:00,25.162,88.603,23.026,"M10","Unclassified"
"1424",2,2018-06-04 20:15:00,25.21,84.248,22.319,"M10","Unclassified"
"1425",2,2018-06-04 20:18:00,25.283,85.11,22.544,"M10","Unclassified"
"1426",1,2018-06-04 19:03:00,27.579,76.28,23.12,"M11","Understory"
"1427",1,2018-06-04 19:06:00,27.53,77.091,23.235,"M11","Understory"
"1428",1,2018-06-04 19:09:00,27.505,80.951,23.964,"M11","Understory"
"1429",1,2018-06-04 19:12:00,27.333,78.685,23.359,"M11","Understory"
"1430",1,2018-06-04 19:15:00,27.087,79.649,23.307,"M11","Understory"
"1431",1,2018-06-04 19:18:00,26.842,80.781,23.283,"M11","Understory"
"1432",1,2018-06-04 19:21:00,26.622,81.654,23.232,"M11","Understory"
"1433",1,2018-06-04 19:24:00,26.475,83.023,23.341,"M11","Understory"
"1434",1,2018-06-04 19:27:00,26.329,82.678,23.134,"M11","Understory"
"1435",1,2018-06-04 19:30:00,26.182,81.789,22.826,"M11","Understory"
"1436",1,2018-06-04 19:33:00,25.987,82.318,22.733,"M11","Understory"
"1437",1,2018-06-04 19:36:00,25.793,83.017,22.67,"M11","Understory"
"1438",1,2018-06-04 19:39:00,25.598,83.4,22.549,"M11","Unclassified"
"1439",1,2018-06-04 19:42:00,25.453,83.34,22.395,"M11","Mid"
"1440",1,2018-06-04 19:45:00,25.38,83.38,22.33,"M11","Mid"
"1441",1,2018-06-04 19:48:00,25.234,83.263,22.166,"M11","Mid"
"1442",1,2018-06-04 19:51:00,25.113,84.114,22.2,"M11","Unclassified"
"1443",1,2018-06-04 19:54:00,24.992,84.82,22.206,"M11","Unclassified"
"1444",1,2018-06-04 19:57:00,24.944,84.414,22.087,"M11","Canopy"
