"Plot Title: 4_20127464"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20127464, SEN S/N: 20127464)","Max: Temperature, °C (LGR S/N: 20127464)","Min: Temperature, °C (LGR S/N: 20127464)","Avg: Temperature, °C (LGR S/N: 20127464)","Avg: Temperature, °C (LGR S/N: 20127464)","Coupler Attached (LGR S/N: 20127464)","Host Connected (LGR S/N: 20127464)","Coupler Detached (LGR S/N: 20127464)","Stopped (LGR S/N: 20127464)","End Of File (LGR S/N: 20127464)"
5171,07/01/18 07:30:00 AM,25.222,,,,,,,,,
5172,07/01/18 07:40:00 AM,25.513,,,,,,,,,
5173,07/01/18 07:50:00 AM,25.708,,,,,,,,,
5174,07/01/18 08:00:00 AM,25.902,,,,26.390,,,,,
5175,07/01/18 08:10:00 AM,26.097,,,,,,,,,
5176,07/01/18 08:20:00 AM,26.390,,,,,,,,,
5177,07/01/18 08:30:00 AM,26.585,,,,,,,,,
5178,07/01/18 08:40:00 AM,26.683,,,,,,,,,
5179,07/01/18 08:50:00 AM,26.683,,,,,,,,,
5180,07/01/18 09:00:00 AM,26.683,,,,26.114,,,,,
5181,07/01/18 09:10:00 AM,26.488,,,,,,,,,
5182,07/01/18 09:20:00 AM,26.292,,,,,,,,,
5183,07/01/18 09:30:00 AM,26.000,,,,,,,,,
5184,07/01/18 09:40:00 AM,25.708,,,,,,,,,
5185,07/01/18 09:50:00 AM,25.513,,,,,,,,,
5186,07/01/18 10:00:00 AM,25.513,,,,26.341,,,,,
5187,07/01/18 10:10:00 AM,26.390,,,,,,,,,
5188,07/01/18 10:20:00 AM,26.683,,,,,,,,,
5189,07/01/18 10:30:00 AM,26.585,,,,,,,,,
5190,07/01/18 10:40:00 AM,26.488,,,,,,,,,
5191,07/01/18 10:50:00 AM,26.390,,,,,,,,,
5192,07/01/18 11:00:00 AM,26.390,,,,26.423,,,,,
5193,07/01/18 11:10:00 AM,26.390,,,,,,,,,
5194,07/01/18 11:20:00 AM,26.488,,,,,,,,,
5195,07/01/18 11:30:00 AM,26.390,,,,,,,,,
5196,07/01/18 11:40:00 AM,26.390,,,,,,,,,
5197,07/01/18 11:50:00 AM,26.488,,,,,,,,,
5198,07/01/18 12:00:00 PM,26.488,,,,26.537,,,,,
5199,07/01/18 12:10:00 PM,26.488,,,,,,,,,
5200,07/01/18 12:20:00 PM,26.488,,,,,,,,,
5201,07/01/18 12:30:00 PM,26.585,,,,,,,,,
5202,07/01/18 12:40:00 PM,26.585,,,,,,,,,
5203,07/01/18 12:50:00 PM,26.585,,,,,,,,,
5204,07/01/18 01:00:00 PM,26.683,,,,26.716,,,,,
5205,07/01/18 01:10:00 PM,26.683,,,,,,,,,
5206,07/01/18 01:20:00 PM,26.683,,,,,,,,,
5207,07/01/18 01:30:00 PM,26.683,,,,,,,,,
5208,07/01/18 01:40:00 PM,26.781,,,,,,,,,
5209,07/01/18 01:50:00 PM,26.781,,,,,,,,,
5210,07/01/18 02:00:00 PM,26.781,,,,26.830,,,,,
5211,07/01/18 02:10:00 PM,26.781,,,,,,,,,
5212,07/01/18 02:20:00 PM,26.781,,,,,,,,,
5213,07/01/18 02:30:00 PM,26.879,,,,,,,,,
5214,07/01/18 02:40:00 PM,26.879,,,,,,,,,
5215,07/01/18 02:50:00 PM,26.879,,,,,,,,,
5216,07/01/18 03:00:00 PM,26.879,,,,26.879,,,,,
5217,07/01/18 03:10:00 PM,26.879,,,,,,,,,
5218,07/01/18 03:20:00 PM,26.879,,,,,,,,,
5219,07/01/18 03:30:00 PM,26.879,,,,,,,,,
5220,07/01/18 03:40:00 PM,26.879,,,,,,,,,
5221,07/01/18 03:50:00 PM,26.879,,,,,,,,,
5222,07/01/18 04:00:00 PM,26.879,,,,26.814,,,,,
5223,07/01/18 04:10:00 PM,26.879,,,,,,,,,
5224,07/01/18 04:20:00 PM,26.781,,,,,,,,,
5225,07/01/18 04:30:00 PM,26.781,,,,,,,,,
5226,07/01/18 04:40:00 PM,26.781,,,,,,,,,
5227,07/01/18 04:50:00 PM,26.781,,,,,,,,,
5228,07/01/18 05:00:00 PM,26.781,,,,26.683,,,,,
5229,07/01/18 05:10:00 PM,26.683,,,,,,,,,
5230,07/01/18 05:20:00 PM,26.683,,,,,,,,,
5231,07/01/18 05:30:00 PM,26.683,,,,,,,,,
5232,07/01/18 05:40:00 PM,26.683,,,,,,,,,
5233,07/01/18 05:50:00 PM,26.585,,,,,,,,,
5234,07/01/18 06:00:00 PM,26.585,,,,26.537,,,,,
5235,07/01/18 06:10:00 PM,26.585,,,,,,,,,
5236,07/01/18 06:20:00 PM,26.585,,,,,,,,,
5237,07/01/18 06:30:00 PM,26.488,,,,,,,,,
5238,07/01/18 06:40:00 PM,26.488,,,,,,,,,
5239,07/01/18 06:50:00 PM,26.488,,,,,,,,,
5240,07/01/18 07:00:00 PM,26.488,,,,26.488,,,,,
5241,07/01/18 07:10:00 PM,26.488,,,,,,,,,
5242,07/01/18 07:20:00 PM,26.488,,,,,,,,,
5243,07/01/18 07:30:00 PM,26.488,,,,,,,,,
5244,07/01/18 07:40:00 PM,26.488,,,,,,,,,
5245,07/01/18 07:50:00 PM,26.488,,,,,,,,,
5246,07/01/18 08:00:00 PM,26.488,,,,26.455,,,,,
5247,07/01/18 08:10:00 PM,26.488,,,,,,,,,
5248,07/01/18 08:20:00 PM,26.488,,,,,,,,,
5249,07/01/18 08:30:00 PM,26.488,,,,,,,,,
5250,07/01/18 08:40:00 PM,26.390,,,,,,,,,
5251,07/01/18 08:50:00 PM,26.390,,,,,,,,,
5252,07/01/18 09:00:00 PM,26.292,,,,26.178,,,,,
5253,07/01/18 09:10:00 PM,26.292,,,,,,,,,
5254,07/01/18 09:20:00 PM,26.195,,,,,,,,,
5255,07/01/18 09:30:00 PM,26.195,,,,,,,,,
5256,07/01/18 09:40:00 PM,26.097,,,,,,,,,
5257,07/01/18 09:50:00 PM,26.000,,,,,,,,,
5258,07/01/18 10:00:00 PM,25.902,,,,25.789,,,,,
5259,07/01/18 10:10:00 PM,25.902,,,,,,,,,
5260,07/01/18 10:20:00 PM,25.805,,,,,,,,,
5261,07/01/18 10:30:00 PM,25.805,,,,,,,,,
5262,07/01/18 10:40:00 PM,25.708,,,,,,,,,
5263,07/01/18 10:50:00 PM,25.610,,,,,,,,,
5264,07/01/18 11:00:00 PM,25.513,,,,25.400,,,,,
5265,07/01/18 11:10:00 PM,25.513,,,,,,,,,
5266,07/01/18 11:20:00 PM,25.416,,,,,,,,,
5267,07/01/18 11:30:00 PM,25.416,,,,,,,,,
5268,07/01/18 11:40:00 PM,25.319,,,,,,,,,
5269,07/01/18 11:50:00 PM,25.222,,,,,,,,,
5270,07/02/18 12:00:00 AM,25.222,29.352,17.570,24.763,25.060,,,,,
5271,07/02/18 12:10:00 AM,25.125,,,,,,,,,
5272,07/02/18 12:20:00 AM,25.125,,,,,,,,,
5273,07/02/18 12:30:00 AM,25.028,,,,,,,,,
5274,07/02/18 12:40:00 AM,24.931,,,,,,,,,
5275,07/02/18 12:50:00 AM,24.931,,,,,,,,,
5276,07/02/18 01:00:00 AM,24.835,,,,24.738,,,,,
5277,07/02/18 01:10:00 AM,24.835,,,,,,,,,
5278,07/02/18 01:20:00 AM,24.738,,,,,,,,,
5279,07/02/18 01:30:00 AM,24.738,,,,,,,,,
5280,07/02/18 01:40:00 AM,24.641,,,,,,,,,
5281,07/02/18 01:50:00 AM,24.641,,,,,,,,,
5282,07/02/18 02:00:00 AM,24.641,,,,24.512,,,,,
5283,07/02/18 02:10:00 AM,24.545,,,,,,,,,
5284,07/02/18 02:20:00 AM,24.545,,,,,,,,,
5285,07/02/18 02:30:00 AM,24.448,,,,,,,,,
5286,07/02/18 02:40:00 AM,24.448,,,,,,,,,
5287,07/02/18 02:50:00 AM,24.448,,,,,,,,,
5288,07/02/18 03:00:00 AM,24.351,,,,24.303,,,,,
5289,07/02/18 03:10:00 AM,24.351,,,,,,,,,
5290,07/02/18 03:20:00 AM,24.351,,,,,,,,,
5291,07/02/18 03:30:00 AM,24.255,,,,,,,,,
5292,07/02/18 03:40:00 AM,24.255,,,,,,,,,
5293,07/02/18 03:50:00 AM,24.255,,,,,,,,,
5294,07/02/18 04:00:00 AM,24.158,,,,24.078,,,,,
5295,07/02/18 04:10:00 AM,24.158,,,,,,,,,
5296,07/02/18 04:20:00 AM,24.062,,,,,,,,,
5297,07/02/18 04:30:00 AM,24.062,,,,,,,,,
5298,07/02/18 04:40:00 AM,24.062,,,,,,,,,
5299,07/02/18 04:50:00 AM,23.966,,,,,,,,,
5300,07/02/18 05:00:00 AM,23.966,,,,23.901,,,,,
5301,07/02/18 05:10:00 AM,23.966,,,,,,,,,
5302,07/02/18 05:20:00 AM,23.869,,,,,,,,,
5303,07/02/18 05:30:00 AM,23.869,,,,,,,,,
5304,07/02/18 05:40:00 AM,23.869,,,,,,,,,
5305,07/02/18 05:50:00 AM,23.869,,,,,,,,,
5306,07/02/18 06:00:00 AM,23.869,,,,23.917,,,,,
5307,07/02/18 06:10:00 AM,23.869,,,,,,,,,
5308,07/02/18 06:20:00 AM,23.869,,,,,,,,,
5309,07/02/18 06:30:00 AM,23.869,,,,,,,,,
5310,07/02/18 06:40:00 AM,23.966,,,,,,,,,
5311,07/02/18 06:50:00 AM,24.062,,,,,,,,,
5312,07/02/18 07:00:00 AM,24.158,,,,24.432,,,,,
5313,07/02/18 07:10:00 AM,24.255,,,,,,,,,
5314,07/02/18 07:20:00 AM,24.351,,,,,,,,,
5315,07/02/18 07:30:00 AM,24.448,,,,,,,,,
5316,07/02/18 07:40:00 AM,24.641,,,,,,,,,
5317,07/02/18 07:50:00 AM,24.738,,,,,,,,,
5318,07/02/18 08:00:00 AM,24.931,,,,25.384,,,,,
5319,07/02/18 08:10:00 AM,25.125,,,,,,,,,
5320,07/02/18 08:20:00 AM,25.319,,,,,,,,,
5321,07/02/18 08:30:00 AM,25.513,,,,,,,,,
5322,07/02/18 08:40:00 AM,25.610,,,,,,,,,
5323,07/02/18 08:50:00 AM,25.805,,,,,,,,,
5324,07/02/18 09:00:00 AM,25.902,,,,26.227,,,,,
5325,07/02/18 09:10:00 AM,26.097,,,,,,,,,
5326,07/02/18 09:20:00 AM,26.195,,,,,,,,,
5327,07/02/18 09:30:00 AM,26.292,,,,,,,,,
5328,07/02/18 09:40:00 AM,26.390,,,,,,,,,
5329,07/02/18 09:50:00 AM,26.488,,,,,,,,,
5330,07/02/18 10:00:00 AM,26.585,,,,26.961,,,,,
5331,07/02/18 10:10:00 AM,26.781,,,,,,,,,
5332,07/02/18 10:20:00 AM,26.879,,,,,,,,,
5333,07/02/18 10:30:00 AM,27.075,,,,,,,,,
5334,07/02/18 10:40:00 AM,27.173,,,,,,,,,
5335,07/02/18 10:50:00 AM,27.272,,,,,,,,,
5336,07/02/18 11:00:00 AM,27.370,,,,27.386,,,,,
5337,07/02/18 11:10:00 AM,27.468,,,,,,,,,
5338,07/02/18 11:20:00 AM,27.468,,,,,,,,,
5339,07/02/18 11:30:00 AM,27.370,,,,,,,,,
5340,07/02/18 11:40:00 AM,27.370,,,,,,,,,
5341,07/02/18 11:50:00 AM,27.272,,,,,,,,,
5342,07/02/18 12:00:00 PM,27.272,,,,27.386,,,,,
5343,07/02/18 12:10:00 PM,27.272,,,,,,,,,
5344,07/02/18 12:20:00 PM,27.272,,,,,,,,,
5345,07/02/18 12:30:00 PM,27.370,,,,,,,,,
5346,07/02/18 12:40:00 PM,27.468,,,,,,,,,
5347,07/02/18 12:50:00 PM,27.665,,,,,,,,,
5348,07/02/18 01:00:00 PM,27.961,,,,28.705,,,,,
5349,07/02/18 01:10:00 PM,28.258,,,,,,,,,
5350,07/02/18 01:20:00 PM,28.655,,,,,,,,,
5351,07/02/18 01:30:00 PM,28.953,,,,,,,,,
5352,07/02/18 01:40:00 PM,29.152,,,,,,,,,
5353,07/02/18 01:50:00 PM,29.252,,,,,,,,,
5354,07/02/18 02:00:00 PM,29.352,,,,29.285,,,,,
5355,07/02/18 02:10:00 PM,29.352,,,,,,,,,
5356,07/02/18 02:20:00 PM,29.352,,,,,,,,,
5357,07/02/18 02:30:00 PM,29.252,,,,,,,,,
5358,07/02/18 02:40:00 PM,29.252,,,,,,,,,
5359,07/02/18 02:50:00 PM,29.152,,,,,,,,,
5360,07/02/18 03:00:00 PM,29.053,,,,28.887,,,,,
5361,07/02/18 03:10:00 PM,29.053,,,,,,,,,
5362,07/02/18 03:20:00 PM,28.953,,,,,,,,,
5363,07/02/18 03:30:00 PM,28.853,,,,,,,,,
5364,07/02/18 03:40:00 PM,28.754,,,,,,,,,
5365,07/02/18 03:50:00 PM,28.655,,,,,,,,,
5366,07/02/18 04:00:00 PM,28.456,,,,28.093,,,,,
5367,07/02/18 04:10:00 PM,28.357,,,,,,,,,
5368,07/02/18 04:20:00 PM,28.159,,,,,,,,,
5369,07/02/18 04:30:00 PM,28.060,,,,,,,,,
5370,07/02/18 04:40:00 PM,27.862,,,,,,,,,
5371,07/02/18 04:50:00 PM,27.665,,,,,,,,,
5372,07/02/18 05:00:00 PM,27.468,,,,27.059,,,,,
5373,07/02/18 05:10:00 PM,27.370,,,,,,,,,
5374,07/02/18 05:20:00 PM,27.173,,,,,,,,,
5375,07/02/18 05:30:00 PM,26.977,,,,,,,,,
5376,07/02/18 05:40:00 PM,26.781,,,,,,,,,
5377,07/02/18 05:50:00 PM,26.585,,,,,,,,,
5378,07/02/18 06:00:00 PM,26.390,,,,25.870,,,,,
5379,07/02/18 06:10:00 PM,26.195,,,,,,,,,
5380,07/02/18 06:20:00 PM,26.000,,,,,,,,,
5381,07/02/18 06:30:00 PM,25.805,,,,,,,,,
5382,07/02/18 06:40:00 PM,25.513,,,,,,,,,
5383,07/02/18 06:50:00 PM,25.319,,,,,,,,,
5384,07/02/18 07:00:00 PM,24.931,,,,24.191,,,,,
5385,07/02/18 07:10:00 PM,24.641,,,,,,,,,
5386,07/02/18 07:20:00 PM,24.351,,,,,,,,,
5387,07/02/18 07:30:00 PM,24.062,,,,,,,,,
5388,07/02/18 07:40:00 PM,23.773,,,,,,,,,
5389,07/02/18 07:50:00 PM,23.388,,,,,,,,,
5390,07/02/18 08:00:00 PM,23.004,,,,20.394,,,,,
5391,07/02/18 08:10:00 PM,21.378,,,,,,,,,
5392,07/02/18 08:20:00 PM,20.329,,,,,,,,,
5393,07/02/18 08:30:00 PM,19.662,,,,,,,,,
5394,07/02/18 08:40:00 PM,19.187,,,,,,,,,
5395,07/02/18 08:50:00 PM,18.806,,,,,,,,,
5396,07/02/18 09:00:00 PM,18.521,,,,18.204,,,,,
5397,07/02/18 09:10:00 PM,18.331,,,,,,,,,
5398,07/02/18 09:20:00 PM,18.236,,,,,,,,,
5399,07/02/18 09:30:00 PM,18.140,,,,,,,,,
5400,07/02/18 09:40:00 PM,18.045,,,,,,,,,
5401,07/02/18 09:50:00 PM,17.950,,,,,,,,,
5402,07/02/18 10:00:00 PM,17.855,,,,17.744,,,,,
5403,07/02/18 10:10:00 PM,17.760,,,,,,,,,
5404,07/02/18 10:20:00 PM,17.760,,,,,,,,,
5405,07/02/18 10:30:00 PM,17.760,,,,,,,,,
5406,07/02/18 10:40:00 PM,17.665,,,,,,,,,
5407,07/02/18 10:50:00 PM,17.665,,,,,,,,,
5408,07/02/18 11:00:00 PM,17.665,,,,17.602,,,,,
5409,07/02/18 11:10:00 PM,17.665,,,,,,,,,
5410,07/02/18 11:20:00 PM,17.570,,,,,,,,,
5411,07/02/18 11:30:00 PM,17.570,,,,,,,,,
5412,07/02/18 11:40:00 PM,17.570,,,,,,,,,
5413,07/02/18 11:50:00 PM,17.570,,,,,,,,,
5414,07/03/18 12:00:00 AM,17.570,17.855,16.999,17.431,17.523,,,,,
5415,07/03/18 12:10:00 AM,17.570,,,,,,,,,
5416,07/03/18 12:20:00 AM,17.570,,,,,,,,,
5417,07/03/18 12:30:00 AM,17.475,,,,,,,,,
5418,07/03/18 12:40:00 AM,17.475,,,,,,,,,
5419,07/03/18 12:50:00 AM,17.475,,,,,,,,,
5420,07/03/18 01:00:00 AM,17.475,,,,17.411,,,,,
5421,07/03/18 01:10:00 AM,17.475,,,,,,,,,
5422,07/03/18 01:20:00 AM,17.379,,,,,,,,,
5423,07/03/18 01:30:00 AM,17.379,,,,,,,,,
5424,07/03/18 01:40:00 AM,17.379,,,,,,,,,
5425,07/03/18 01:50:00 AM,17.379,,,,,,,,,
5426,07/03/18 02:00:00 AM,17.379,,,,17.331,,,,,
5427,07/03/18 02:10:00 AM,17.379,,,,,,,,,
5428,07/03/18 02:20:00 AM,17.379,,,,,,,,,
5429,07/03/18 02:30:00 AM,17.284,,,,,,,,,
5430,07/03/18 02:40:00 AM,17.284,,,,,,,,,
5431,07/03/18 02:50:00 AM,17.284,,,,,,,,,
5432,07/03/18 03:00:00 AM,17.284,,,,17.284,,,,,
5433,07/03/18 03:10:00 AM,17.284,,,,,,,,,
5434,07/03/18 03:20:00 AM,17.284,,,,,,,,,
5435,07/03/18 03:30:00 AM,17.284,,,,,,,,,
5436,07/03/18 03:40:00 AM,17.284,,,,,,,,,
5437,07/03/18 03:50:00 AM,17.284,,,,,,,,,
5438,07/03/18 04:00:00 AM,17.189,,,,17.189,,,,,
5439,07/03/18 04:10:00 AM,17.189,,,,,,,,,
5440,07/03/18 04:20:00 AM,17.189,,,,,,,,,
5441,07/03/18 04:30:00 AM,17.189,,,,,,,,,
5442,07/03/18 04:40:00 AM,17.189,,,,,,,,,
5443,07/03/18 04:50:00 AM,17.189,,,,,,,,,
5444,07/03/18 05:00:00 AM,17.189,,,,17.173,,,,,
5445,07/03/18 05:10:00 AM,17.189,,,,,,,,,
5446,07/03/18 05:20:00 AM,17.189,,,,,,,,,
5447,07/03/18 05:30:00 AM,17.189,,,,,,,,,
5448,07/03/18 05:40:00 AM,17.189,,,,,,,,,
5449,07/03/18 05:50:00 AM,17.094,,,,,,,,,
5450,07/03/18 06:00:00 AM,17.189,,,,17.189,,,,,
5451,07/03/18 06:10:00 AM,17.189,,,,,,,,,
5452,07/03/18 06:20:00 AM,17.189,,,,,,,,,
5453,07/03/18 06:30:00 AM,17.189,,,,,,,,,
5454,07/03/18 06:40:00 AM,17.189,,,,,,,,,
5455,07/03/18 06:50:00 AM,17.189,,,,,,,,,
5456,07/03/18 07:00:00 AM,17.094,,,,17.094,,,,,
5457,07/03/18 07:10:00 AM,17.094,,,,,,,,,
5458,07/03/18 07:20:00 AM,17.094,,,,,,,,,
5459,07/03/18 07:30:00 AM,17.094,,,,,,,,,
5460,07/03/18 07:40:00 AM,17.094,,,,,,,,,
5461,07/03/18 07:50:00 AM,17.094,,,,,,,,,
5462,07/03/18 08:00:00 AM,17.094,,,,17.031,,,,,
5463,07/03/18 08:10:00 AM,17.094,,,,,,,,,
5464,07/03/18 08:20:00 AM,16.999,,,,,,,,,
5465,07/03/18 08:30:00 AM,16.999,,,,,,,,,
5466,07/03/18 08:40:00 AM,16.999,,,,,,,,,
5467,07/03/18 08:50:00 AM,16.999,,,,,,,,,
5468,07/03/18 09:00:00 AM,16.999,,,,17.015,,,,,
5469,07/03/18 09:10:00 AM,17.094,,,,,,,,,
5470,07/03/18 09:20:00 AM,16.999,,,,,,,,,
5471,07/03/18 09:30:00 AM,16.999,,,,,,,,,
5472,07/03/18 09:40:00 AM,16.999,,,,,,,,,
5473,07/03/18 09:50:00 AM,16.999,,,,,,,,,
5474,07/03/18 10:00:00 AM,16.999,,,,17.031,,,,,
5475,07/03/18 10:10:00 AM,16.999,,,,,,,,,
5476,07/03/18 10:20:00 AM,16.999,,,,,,,,,
5477,07/03/18 10:30:00 AM,16.999,,,,,,,,,
5478,07/03/18 10:40:00 AM,17.094,,,,,,,,,
5479,07/03/18 10:50:00 AM,17.094,,,,,,,,,
5480,07/03/18 11:00:00 AM,17.094,,,,17.173,,,,,
5481,07/03/18 11:10:00 AM,17.094,,,,,,,,,
5482,07/03/18 11:20:00 AM,17.189,,,,,,,,,
5483,07/03/18 11:30:00 AM,17.189,,,,,,,,,
5484,07/03/18 11:40:00 AM,17.189,,,,,,,,,
5485,07/03/18 11:50:00 AM,17.284,,,,,,,,,
5486,07/03/18 12:00:00 PM,17.284,,,,17.411,,,,,
5487,07/03/18 12:10:00 PM,17.284,,,,,,,,,
5488,07/03/18 12:20:00 PM,17.379,,,,,,,,,
5489,07/03/18 12:30:00 PM,17.475,,,,,,,,,
5490,07/03/18 12:40:00 PM,17.475,,,,,,,,,
5491,07/03/18 12:50:00 PM,17.570,,,,,,,,,
5492,07/03/18 01:00:00 PM,17.570,,,,17.617,,,,,
5493,07/03/18 01:10:00 PM,17.570,,,,,,,,,
5494,07/03/18 01:20:00 PM,17.570,,,,,,,,,
5495,07/03/18 01:30:00 PM,17.665,,,,,,,,,
5496,07/03/18 01:40:00 PM,17.665,,,,,,,,,
5497,07/03/18 01:50:00 PM,17.665,,,,,,,,,
5498,07/03/18 02:00:00 PM,17.665,,,,17.697,,,,,
5499,07/03/18 02:10:00 PM,17.665,,,,,,,,,
5500,07/03/18 02:20:00 PM,17.665,,,,,,,,,
5501,07/03/18 02:30:00 PM,17.665,,,,,,,,,
5502,07/03/18 02:40:00 PM,17.760,,,,,,,,,
5503,07/03/18 02:50:00 PM,17.760,,,,,,,,,
5504,07/03/18 03:00:00 PM,17.760,,,,17.792,,,,,
5505,07/03/18 03:10:00 PM,17.760,,,,,,,,,
5506,07/03/18 03:20:00 PM,17.760,,,,,,,,,
5507,07/03/18 03:30:00 PM,17.760,,,,,,,,,
5508,07/03/18 03:40:00 PM,17.855,,,,,,,,,
5509,07/03/18 03:50:00 PM,17.855,,,,,,,,,
5510,07/03/18 04:00:00 PM,17.855,,,,17.839,,,,,
5511,07/03/18 04:10:00 PM,17.855,,,,,,,,,
5512,07/03/18 04:20:00 PM,17.855,,,,,,,,,
5513,07/03/18 04:30:00 PM,17.855,,,,,,,,,
5514,07/03/18 04:40:00 PM,17.855,,,,,,,,,
5515,07/03/18 04:50:00 PM,17.760,,,,,,,,,
5516,07/03/18 05:00:00 PM,17.760,,,,17.760,,,,,
5517,07/03/18 05:10:00 PM,17.760,,,,,,,,,
5518,07/03/18 05:20:00 PM,17.760,,,,,,,,,
5519,07/03/18 05:30:00 PM,17.760,,,,,,,,,
5520,07/03/18 05:40:00 PM,17.760,,,,,,,,,
5521,07/03/18 05:50:00 PM,17.760,,,,,,,,,
5522,07/03/18 06:00:00 PM,17.760,,,,17.760,,,,,
5523,07/03/18 06:10:00 PM,17.760,,,,,,,,,
5524,07/03/18 06:20:00 PM,17.760,,,,,,,,,
5525,07/03/18 06:30:00 PM,17.760,,,,,,,,,
5526,07/03/18 06:40:00 PM,17.760,,,,,,,,,
5527,07/03/18 06:50:00 PM,17.760,,,,,,,,,
5528,07/03/18 07:00:00 PM,17.760,,,,17.744,,,,,
5529,07/03/18 07:10:00 PM,17.760,,,,,,,,,
5530,07/03/18 07:20:00 PM,17.760,,,,,,,,,
5531,07/03/18 07:30:00 PM,17.760,,,,,,,,,
5532,07/03/18 07:40:00 PM,17.760,,,,,,,,,
5533,07/03/18 07:50:00 PM,17.665,,,,,,,,,
5534,07/03/18 08:00:00 PM,17.665,,,,17.633,,,,,
5535,07/03/18 08:10:00 PM,17.665,,,,,,,,,
5536,07/03/18 08:20:00 PM,17.665,,,,,,,,,
5537,07/03/18 08:30:00 PM,17.665,,,,,,,,,
5538,07/03/18 08:40:00 PM,17.570,,,,,,,,,
5539,07/03/18 08:50:00 PM,17.570,,,,,,,,,
5540,07/03/18 09:00:00 PM,17.570,,,,17.570,,,,,
5541,07/03/18 09:10:00 PM,17.570,,,,,,,,,
5542,07/03/18 09:20:00 PM,17.570,,,,,,,,,
5543,07/03/18 09:30:00 PM,17.570,,,,,,,,,
5544,07/03/18 09:40:00 PM,17.570,,,,,,,,,
5545,07/03/18 09:50:00 PM,17.570,,,,,,,,,
5546,07/03/18 10:00:00 PM,17.570,,,,17.554,,,,,
5547,07/03/18 10:10:00 PM,17.570,,,,,,,,,
5548,07/03/18 10:20:00 PM,17.570,,,,,,,,,
5549,07/03/18 10:30:00 PM,17.570,,,,,,,,,
5550,07/03/18 10:40:00 PM,17.570,,,,,,,,,
5551,07/03/18 10:50:00 PM,17.475,,,,,,,,,
5552,07/03/18 11:00:00 PM,17.570,,,,17.523,,,,,
5553,07/03/18 11:10:00 PM,17.570,,,,,,,,,
5554,07/03/18 11:20:00 PM,17.570,,,,,,,,,
5555,07/03/18 11:30:00 PM,17.475,,,,,,,,,
5556,07/03/18 11:40:00 PM,17.475,,,,,,,,,
5557,07/03/18 11:50:00 PM,17.475,,,,,,,,,
5558,07/04/18 12:00:00 AM,17.475,17.475,16.808,17.084,17.475,,,,,
5559,07/04/18 12:10:00 AM,17.475,,,,,,,,,
5560,07/04/18 12:20:00 AM,17.475,,,,,,,,,
5561,07/04/18 12:30:00 AM,17.475,,,,,,,,,
5562,07/04/18 12:40:00 AM,17.475,,,,,,,,,
5563,07/04/18 12:50:00 AM,17.475,,,,,,,,,
5564,07/04/18 01:00:00 AM,17.475,,,,17.475,,,,,
5565,07/04/18 01:10:00 AM,17.475,,,,,,,,,
5566,07/04/18 01:20:00 AM,17.475,,,,,,,,,
5567,07/04/18 01:30:00 AM,17.475,,,,,,,,,
5568,07/04/18 01:40:00 AM,17.475,,,,,,,,,
5569,07/04/18 01:50:00 AM,17.475,,,,,,,,,
5570,07/04/18 02:00:00 AM,17.475,,,,17.443,,,,,
5571,07/04/18 02:10:00 AM,17.475,,,,,,,,,
5572,07/04/18 02:20:00 AM,17.475,,,,,,,,,
5573,07/04/18 02:30:00 AM,17.379,,,,,,,,,
5574,07/04/18 02:40:00 AM,17.475,,,,,,,,,
5575,07/04/18 02:50:00 AM,17.379,,,,,,,,,
5576,07/04/18 03:00:00 AM,17.379,,,,17.379,,,,,
5577,07/04/18 03:10:00 AM,17.379,,,,,,,,,
5578,07/04/18 03:20:00 AM,17.379,,,,,,,,,
5579,07/04/18 03:30:00 AM,17.379,,,,,,,,,
5580,07/04/18 03:40:00 AM,17.379,,,,,,,,,
5581,07/04/18 03:50:00 AM,17.379,,,,,,,,,
5582,07/04/18 04:00:00 AM,17.379,,,,17.331,,,,,
5583,07/04/18 04:10:00 AM,17.379,,,,,,,,,
5584,07/04/18 04:20:00 AM,17.379,,,,,,,,,
5585,07/04/18 04:30:00 AM,17.284,,,,,,,,,
5586,07/04/18 04:40:00 AM,17.284,,,,,,,,,
5587,07/04/18 04:50:00 AM,17.284,,,,,,,,,
5588,07/04/18 05:00:00 AM,17.284,,,,17.284,,,,,
5589,07/04/18 05:10:00 AM,17.284,,,,,,,,,
5590,07/04/18 05:20:00 AM,17.284,,,,,,,,,
5591,07/04/18 05:30:00 AM,17.284,,,,,,,,,
5592,07/04/18 05:40:00 AM,17.284,,,,,,,,,
5593,07/04/18 05:50:00 AM,17.284,,,,,,,,,
5594,07/04/18 06:00:00 AM,17.284,,,,17.205,,,,,
5595,07/04/18 06:10:00 AM,17.189,,,,,,,,,
5596,07/04/18 06:20:00 AM,17.189,,,,,,,,,
5597,07/04/18 06:30:00 AM,17.189,,,,,,,,,
5598,07/04/18 06:40:00 AM,17.189,,,,,,,,,
5599,07/04/18 06:50:00 AM,17.189,,,,,,,,,
5600,07/04/18 07:00:00 AM,17.189,,,,17.157,,,,,
5601,07/04/18 07:10:00 AM,17.189,,,,,,,,,
5602,07/04/18 07:20:00 AM,17.189,,,,,,,,,
5603,07/04/18 07:30:00 AM,17.189,,,,,,,,,
5604,07/04/18 07:40:00 AM,17.094,,,,,,,,,
5605,07/04/18 07:50:00 AM,17.094,,,,,,,,,
