"","LoggerNumber","DateTime","TempC","RH","DewPTC","TreeID"
"777",2,2018-05-31 11:24:00,28.518,76.643,24.106,"BR9"
"778",2,2018-05-31 11:27:00,28.593,78.476,24.545,"BR9"
"779",2,2018-05-31 11:30:00,28.766,79.592,24.934,"BR9"
"780",2,2018-05-31 11:33:00,28.99,77.061,24.649,"BR9"
"781",2,2018-05-31 11:36:00,29.04,77.277,24.741,"BR9"
"782",2,2018-05-31 11:39:00,29.19,77.013,24.833,"BR9"
"783",2,2018-05-31 11:42:00,29.14,75.615,24.498,"BR9"
"784",2,2018-05-31 11:45:00,29.115,76.261,24.607,"BR9"
"785",2,2018-05-31 11:48:00,29.14,79.64,25.308,"BR9"
"786",2,2018-05-31 20:51:00,24.847,92.159,23.298,"BR9"
"787",2,2018-05-31 20:54:00,24.871,92.874,23.436,"BR9"
"788",2,2018-05-31 20:57:00,24.871,92.928,23.445,"BR9"
"789",2,2018-05-31 21:00:00,24.871,92.874,23.436,"BR9"
"790",2,2018-05-31 21:03:00,24.895,92.989,23.478,"BR9"
"791",2,2018-05-31 21:06:00,24.919,93.212,23.538,"BR9"
"792",2,2018-05-31 21:09:00,24.944,93.055,23.537,"BR9"
"793",2,2018-05-31 21:12:00,24.944,92.892,23.511,"BR9"
"794",2,2018-05-31 21:15:00,24.944,92.837,23.503,"BR9"
"795",2,2018-05-31 21:18:00,24.944,92.674,23.477,"BR9"
"796",2,2018-05-31 21:21:00,24.919,92.995,23.503,"BR9"
"797",2,2018-05-31 21:24:00,24.992,92.985,23.574,"BR9"
"798",2,2018-05-31 21:27:00,25.04,92.316,23.516,"BR9"
"799",2,2018-05-31 21:30:00,25.065,91.639,23.431,"BR9"
"800",2,2018-05-31 21:33:00,25.065,91.502,23.408,"BR9"
"801",2,2018-05-31 21:36:00,25.065,91.447,23.4,"BR9"
"802",2,2018-05-31 21:39:00,25.04,91.002,23.303,"BR9"
"803",2,2018-05-31 21:42:00,25.04,91.167,23.33,"BR9"
"804",2,2018-05-31 21:45:00,25.065,90.569,23.256,"BR9"
"805",2,2018-05-31 21:48:00,25.04,90.59,23.236,"BR9"
"806",2,2018-05-31 21:51:00,24.992,93.339,23.63,"BR9"
"807",2,2018-05-31 21:54:00,24.968,91.369,23.291,"BR9"
"808",2,2018-05-31 21:57:00,24.944,90.182,23.073,"BR9"
"809",2,2018-05-31 22:00:00,24.871,90.439,23.043,"BR9"
"810",2,2018-05-31 22:03:00,24.823,91.004,23.087,"BR9"
"811",2,2018-06-15 08:21:00,21.795,93.938,20.536,"CY1"
"812",2,2018-06-15 08:24:00,21.843,93.897,20.578,"CY1"
"813",2,2018-06-15 08:27:00,21.891,93.882,20.623,"CY1"
"814",2,2018-06-15 08:30:00,21.963,93.927,20.702,"CY1"
"815",2,2018-06-15 08:33:00,22.13,94.157,20.904,"CY1"
"816",2,2018-06-15 08:36:00,22.417,94.149,21.189,"CY1"
"817",2,2018-06-15 08:39:00,22.729,94.121,21.495,"CY1"
"818",2,2018-06-15 08:42:00,22.992,94.08,21.752,"CY1"
"819",2,2018-06-15 08:45:00,23.088,93.997,21.835,"CY1"
"820",2,2018-06-15 08:48:00,23.184,93.967,21.926,"CY1"
"821",2,2018-06-15 08:51:00,23.472,94.04,22.225,"CY1"
"822",2,2018-06-15 08:54:00,23.761,93.735,22.466,"CY1"
"823",2,2018-06-15 08:57:00,24.122,93.555,22.798,"CY1"
"824",2,2018-06-15 09:00:00,24.412,92.977,22.995,"CY1"
"825",2,2018-06-15 09:03:00,24.702,91.359,23.025,"CY1"
"826",2,2018-06-15 09:06:00,24.944,92.156,23.394,"CY1"
"827",2,2018-06-15 09:09:00,25.234,91.214,23.53,"CY1"
"828",2,2018-06-15 09:12:00,25.428,89.552,23.449,"CY1"
"829",2,2018-06-15 09:15:00,25.501,88.183,23.291,"CY1"
"830",2,2018-06-15 09:18:00,25.671,89.859,23.741,"CY1"
"831",2,2018-06-15 09:21:00,25.744,85.918,23.14,"CY1"
"832",2,2018-06-15 09:24:00,25.817,85.259,23.096,"CY1"
"833",2,2018-06-15 09:27:00,25.987,85.72,23.345,"CY1"
"834",2,2018-06-15 09:30:00,26.061,88.118,23.833,"CY1"
"835",2,2018-06-15 09:33:00,25.963,88.625,23.823,"CY1"
"836",2,2018-06-12 18:48:00,25.258,84.202,22.359,"CY1"
"837",2,2018-06-12 18:51:00,25.162,85.083,22.419,"CY1"
"838",2,2018-06-12 18:54:00,25.089,85.404,22.404,"CY1"
"839",2,2018-06-12 18:57:00,25.065,86.24,22.526,"CY1"
"840",2,2018-06-12 19:00:00,25.04,86.43,22.535,"CY1"
"841",2,2018-06-12 19:03:00,24.968,85.264,22.261,"CY1"
"842",2,2018-06-12 19:06:00,24.774,85.389,22.092,"CY1"
"843",2,2018-06-12 19:09:00,24.508,86.42,22.009,"CY1"
"844",2,2018-06-12 19:12:00,24.195,87.767,21.928,"CY1"
"845",2,2018-06-12 19:15:00,24.074,88.513,21.934,"CY1"
"846",2,2018-06-12 19:18:00,24.002,88.883,21.924,"CY1"
"847",2,2018-06-12 19:21:00,23.954,88.264,21.774,"CY1"
"848",2,2018-06-12 19:24:00,23.857,88.186,21.665,"CY1"
"849",2,2018-06-12 19:27:00,23.761,88.991,21.704,"CY1"
"850",2,2018-06-12 19:30:00,23.713,88.318,21.544,"CY1"
"851",2,2018-06-12 19:33:00,23.569,88.201,21.382,"CY1"
"852",2,2018-06-12 19:36:00,23.472,89.088,21.434,"CY1"
"853",2,2018-06-12 19:39:00,23.4,88.961,21.342,"CY1"
"854",2,2018-06-12 19:42:00,23.328,89.603,21.376,"CY1"
"855",2,2018-06-12 19:45:00,23.304,89.761,21.378,"CY1"
"856",2,2018-06-12 19:48:00,23.232,89.497,21.263,"CY1"
"857",2,2018-06-12 19:51:00,23.16,89.672,21.22,"CY1"
"858",2,2018-06-12 19:54:00,23.04,89.835,21.128,"CY1"
"859",2,2018-06-12 19:57:00,22.968,89.9,21.067,"CY1"
"860",2,2018-06-12 20:00:00,22.968,91.671,21.352,"CY1"
"861",2,2018-06-12 20:03:00,22.992,91.269,21.311,"CY1"
"862",1,2018-06-13 11:48:00,26.646,82.661,23.442,"CY10"
"863",1,2018-06-13 11:51:00,26.818,80.084,23.127,"CY10"
"864",1,2018-06-13 11:54:00,27.014,78.299,22.973,"CY10"
"865",1,2018-06-13 11:57:00,27.21,78.543,23.212,"CY10"
"866",1,2018-06-13 12:00:00,27.382,75.741,22.82,"CY10"
"867",1,2018-06-13 12:03:00,27.431,75.574,22.833,"CY10"
"868",1,2018-06-13 12:06:00,27.407,73.828,22.449,"CY10"
"869",1,2018-06-13 12:09:00,27.407,75.54,22.803,"CY10"
"870",1,2018-06-13 12:12:00,27.358,73.7,22.374,"CY10"
"871",1,2018-06-13 12:15:00,27.308,75.609,22.721,"CY10"
"872",1,2018-06-13 12:18:00,27.333,75.614,22.746,"CY10"
"873",1,2018-06-13 12:21:00,27.382,75.005,22.669,"CY10"
"874",1,2018-06-13 12:24:00,27.604,73.094,22.484,"CY10"
"875",1,2018-06-13 12:27:00,27.776,70.649,22.123,"CY10"
"876",1,2018-06-13 12:30:00,27.875,67.924,21.606,"CY10"
"877",1,2018-06-13 12:33:00,27.825,69.997,22.026,"CY10"
"878",1,2018-06-13 12:36:00,27.776,70.949,22.189,"CY10"
"879",1,2018-06-13 12:39:00,27.751,71.034,22.184,"CY10"
"880",1,2018-06-13 12:42:00,27.702,69.885,21.883,"CY10"
"881",1,2018-06-13 12:45:00,27.579,72.316,22.295,"CY10"
"882",1,2018-06-13 12:48:00,27.776,71.547,22.319,"CY10"
"883",1,2018-06-13 12:51:00,27.801,69.993,22.002,"CY10"
"884",1,2018-06-13 12:54:00,27.727,78.766,23.759,"CY10"
"885",1,2018-06-13 12:57:00,27.604,79.322,23.747,"CY10"
"886",1,2018-06-13 13:00:00,27.333,79.555,23.528,"CY10"
"887",1,2018-06-13 20:57:00,22.944,92.667,21.485,"CY10"
"888",1,2018-06-13 21:00:00,22.944,92.153,21.404,"CY10"
"889",1,2018-06-13 21:03:00,22.8,92.307,21.285,"CY10"
"890",1,2018-06-13 21:06:00,22.705,94.275,21.495,"CY10"
"891",1,2018-06-13 21:09:00,22.681,94.644,21.528,"CY10"
"892",1,2018-06-13 21:12:00,22.633,94.418,21.445,"CY10"
"893",1,2018-06-13 21:15:00,22.585,93.386,21.239,"CY10"
"894",1,2018-06-13 21:18:00,22.369,93.332,21.016,"CY10"
"895",1,2018-06-13 21:21:00,22.154,93.627,20.846,"CY10"
"896",1,2018-06-13 21:24:00,22.058,94.673,20.911,"CY10"
"897",1,2018-06-13 21:27:00,22.011,94.5,20.837,"CY10"
"898",1,2018-06-13 21:30:00,21.939,94.909,20.827,"CY10"
"899",1,2018-06-13 21:33:00,21.891,96.278,20.984,"CY10"
"900",1,2018-06-13 21:36:00,22.011,97.787,21.326,"CY10"
"901",1,2018-06-13 21:39:00,22.106,95.617,21.101,"CY10"
"902",1,2018-06-13 21:42:00,22.154,95.523,21.134,"CY10"
"903",1,2018-06-13 21:45:00,22.226,95.728,21.237,"CY10"
"904",1,2018-06-13 21:48:00,22.226,94.876,21.109,"CY10"
"905",1,2018-06-13 21:51:00,22.202,95.056,21.112,"CY10"
"906",1,2018-06-13 21:54:00,22.13,95.517,21.11,"CY10"
"907",1,2018-06-13 21:57:00,22.13,95.623,21.126,"CY10"
"908",1,2018-06-13 22:00:00,22.178,95.742,21.191,"CY10"
"909",1,2018-06-13 22:03:00,22.178,95.609,21.171,"CY10"
"910",1,2018-06-13 22:06:00,22.178,95.529,21.159,"CY10"
"911",1,2018-06-13 22:09:00,22.154,95.789,21.174,"CY10"
"912",2,2018-06-14 08:51:00,23.809,94.286,22.599,"CY11"
"913",2,2018-06-14 08:54:00,23.857,94.218,22.637,"CY11"
"914",2,2018-06-14 08:57:00,24.002,94.227,22.782,"CY11"
"915",2,2018-06-14 09:00:00,24.098,94.225,22.878,"CY11"
"916",2,2018-06-14 09:03:00,24.195,94.114,22.957,"CY11"
"917",2,2018-06-14 09:06:00,24.243,94.18,23.015,"CY11"
"918",2,2018-06-14 09:09:00,24.291,94.192,23.065,"CY11"
"919",2,2018-06-14 09:12:00,24.339,94.204,23.115,"CY11"
"920",2,2018-06-14 09:15:00,24.363,94.156,23.132,"CY11"
"921",2,2018-06-14 09:18:00,24.388,94.19,23.161,"CY11"
"922",2,2018-06-14 09:21:00,24.412,94.169,23.182,"CY11"
"923",2,2018-06-14 09:24:00,24.557,94.151,23.324,"CY11"
"924",2,2018-06-14 09:27:00,24.75,93.279,23.38,"CY11"
"925",2,2018-06-14 09:30:00,24.919,92.068,23.355,"CY11"
"926",2,2018-06-14 09:33:00,25.113,91.212,23.41,"CY11"
"927",2,2018-06-14 09:36:00,25.307,90.792,23.534,"CY11"
"928",2,2018-06-14 09:39:00,25.525,90.156,23.646,"CY11"
"929",2,2018-06-14 09:42:00,25.817,90.364,23.969,"CY11"
"930",2,2018-06-14 09:45:00,26.231,89.549,24.244,"CY11"
"931",2,2018-06-14 09:48:00,26.671,84.8,23.855,"CY11"
"932",2,2018-06-14 09:51:00,27.136,83.51,24.079,"CY11"
"933",2,2018-06-14 09:54:00,27.702,79.313,23.842,"CY11"
"934",2,2018-06-14 09:57:00,27.875,78.33,23.817,"CY11"
"935",2,2018-06-14 10:00:00,27.801,81.59,24.374,"CY11"
"936",2,2018-06-14 10:03:00,27.702,81.569,24.274,"CY11"
"937",2,2018-06-14 19:09:00,24.726,86.051,22.159,"CY11"
"938",2,2018-06-14 19:12:00,24.75,86,22.174,"CY11"
"939",2,2018-06-14 19:15:00,24.774,86.174,22.228,"CY11"
"940",2,2018-06-14 19:18:00,24.823,86.939,22.408,"CY11"
"941",2,2018-06-14 19:21:00,24.774,86.509,22.286,"CY11"
"942",2,2018-06-14 19:24:00,24.629,87.423,22.3,"CY11"
"943",2,2018-06-14 19:27:00,24.581,87.634,22.288,"CY11"
"944",2,2018-06-14 19:30:00,24.532,87.845,22.276,"CY11"
"945",2,2018-06-14 19:33:00,24.508,87.951,22.27,"CY11"
"946",2,2018-06-14 19:36:00,24.484,88.472,22.333,"CY11"
"947",2,2018-06-14 19:39:00,24.436,88.599,22.307,"CY11"
"948",2,2018-06-14 19:42:00,24.388,88.919,22.312,"CY11"
"949",2,2018-06-14 19:45:00,24.315,89.095,22.27,"CY11"
"950",2,2018-06-14 19:48:00,24.267,89.166,22.234,"CY11"
"951",2,2018-06-14 19:51:00,24.243,89.216,22.218,"CY11"
"952",2,2018-06-14 19:54:00,24.195,89.425,22.205,"CY11"
"953",2,2018-06-14 19:57:00,24.122,89.435,22.135,"CY11"
"954",2,2018-06-14 20:00:00,24.05,89.638,22.097,"CY11"
"955",2,2018-06-14 20:03:00,24.002,89.626,22.047,"CY11"
"956",2,2018-06-14 20:06:00,23.905,89.933,22.002,"CY11"
"957",2,2018-06-14 20:09:00,23.809,90.266,21.961,"CY11"
"958",2,2018-06-14 20:12:00,23.761,90.693,21.982,"CY11"
"959",2,2018-06-14 20:15:00,23.713,91.118,22.003,"CY11"
"960",2,2018-06-14 20:18:00,23.761,91.62,22.132,"CY11"
"961",2,2018-06-14 20:21:00,23.809,91.55,22.168,"CY11"
"962",2,2018-06-14 10:18:00,26.965,83.757,23.956,"CY12"
"963",2,2018-06-14 10:21:00,26.842,82.475,23.6,"CY12"
"964",2,2018-06-14 10:24:00,26.744,82.968,23.595,"CY12"
"965",2,2018-06-14 10:27:00,26.769,87.415,24.412,"CY12"
"966",2,2018-06-14 10:30:00,26.769,88.339,24.572,"CY12"
"967",2,2018-06-14 10:33:00,26.769,88.088,24.528,"CY12"
"968",2,2018-06-14 10:36:00,26.793,88.037,24.544,"CY12"
"969",2,2018-06-14 10:39:00,26.793,87.757,24.496,"CY12"
"970",2,2018-06-14 10:42:00,26.769,90.176,24.883,"CY12"
"971",2,2018-06-14 10:45:00,26.671,89.792,24.721,"CY12"
"972",2,2018-06-14 10:48:00,26.549,90.373,24.697,"CY12"
"973",2,2018-06-14 10:51:00,26.475,89.135,24.416,"CY12"
"974",2,2018-06-14 10:54:00,26.573,84.665,23.735,"CY12"
"975",2,2018-06-14 10:57:00,26.965,81.785,23.592,"CY12"
"976",2,2018-06-14 11:00:00,27.53,74.414,22.69,"CY12"
"977",2,2018-06-14 11:03:00,28.32,69.545,22.4,"CY12"
"978",2,2018-06-14 11:06:00,28.742,70.525,23.023,"CY12"
"979",2,2018-06-14 11:09:00,28.916,66.035,22.159,"CY12"
"980",2,2018-06-14 11:12:00,28.941,67.473,22.521,"CY12"
"981",2,2018-06-14 11:15:00,29.54,63.618,22.165,"CY12"
"982",2,2018-06-14 11:18:00,29.74,63.528,22.333,"CY12"
"983",2,2018-06-14 11:21:00,29.74,66.727,23.109,"CY12"
"984",2,2018-06-14 11:24:00,29.715,67.395,23.242,"CY12"
"985",2,2018-06-14 11:27:00,29.59,74.01,24.597,"CY12"
"986",2,2018-06-14 11:30:00,29.389,74.031,24.408,"CY12"
"987",2,2018-06-14 11:33:00,29.015,78.768,25.015,"CY12"
"988",2,2018-06-14 20:15:00,23.713,91.118,22.003,"CY12"
"989",2,2018-06-14 20:18:00,23.761,91.62,22.132,"CY12"
"990",2,2018-06-14 20:21:00,23.809,91.55,22.168,"CY12"
"991",2,2018-06-14 20:24:00,23.809,90.759,22.041,"CY12"
"992",2,2018-06-14 20:27:00,23.761,90.693,21.982,"CY12"
"993",2,2018-06-14 20:30:00,23.713,90.489,21.902,"CY12"
"994",2,2018-06-14 20:33:00,23.641,90.827,21.885,"CY12"
"995",2,2018-06-14 20:36:00,23.593,91.007,21.866,"CY12"
"996",2,2018-06-14 20:39:00,23.569,90.919,21.828,"CY12"
"997",2,2018-06-14 20:42:00,23.593,91.361,21.923,"CY12"
"998",2,2018-06-14 20:45:00,23.617,91.176,21.917,"CY12"
"999",2,2018-06-14 20:48:00,23.617,91.231,21.926,"CY12"
"1000",2,2018-06-14 20:51:00,23.641,90.609,21.849,"CY12"
"1001",2,2018-06-14 20:54:00,23.593,90.624,21.804,"CY12"
"1002",2,2018-06-14 20:57:00,23.545,91.622,21.917,"CY12"
"1003",2,2018-06-14 21:00:00,23.497,91.392,21.832,"CY12"
"1004",2,2018-06-14 21:03:00,23.448,92.44,21.951,"CY12"
"1005",2,2018-06-14 21:06:00,23.424,91.973,21.853,"CY12"
"1006",2,2018-06-14 21:09:00,23.4,91.75,21.794,"CY12"
"1007",2,2018-06-14 21:12:00,23.352,92.118,21.804,"CY12"
"1008",2,2018-06-14 21:15:00,23.304,92.16,21.763,"CY12"
"1009",2,2018-06-14 21:18:00,23.28,92.588,21.807,"CY12"
"1010",2,2018-06-14 21:21:00,23.256,92.121,21.709,"CY12"
"1011",2,2018-06-14 21:24:00,23.208,92.543,21.728,"CY12"
"1012",2,2018-06-14 21:27:00,23.208,92.732,21.758,"CY12"
"1013",1,2018-06-14 09:03:00,24.026,99.297,23.568,"CY13"
"1014",1,2018-06-14 09:06:00,24.122,99.27,23.661,"CY13"
"1015",1,2018-06-14 09:09:00,24.195,99.29,23.737,"CY13"
"1016",1,2018-06-14 09:12:00,24.243,98.986,23.741,"CY13"
"1017",1,2018-06-14 09:15:00,24.339,99.17,23.865,"CY13"
"1018",1,2018-06-14 09:18:00,24.484,99.156,24.008,"CY13"
"1019",1,2018-06-14 09:21:00,24.629,98.93,24.12,"CY13"
"1020",1,2018-06-14 09:24:00,24.774,98.226,24.162,"CY13"
"1021",1,2018-06-14 09:27:00,24.968,98.144,24.344,"CY13"
"1022",1,2018-06-14 09:30:00,25.113,95.694,24.119,"CY13"
"1023",1,2018-06-14 09:33:00,25.162,96.164,24.239,"CY13"
"1024",1,2018-06-14 09:36:00,25.283,95.361,24.237,"CY13"
"1025",1,2018-06-14 09:39:00,25.38,92.372,23.862,"CY13"
"1026",1,2018-06-14 09:42:00,25.477,94.166,24.244,"CY13"
"1027",1,2018-06-14 09:45:00,25.598,90.807,23.825,"CY13"
"1028",1,2018-06-14 09:48:00,25.841,88.624,23.702,"CY13"
"1029",1,2018-06-14 09:51:00,26.061,90.67,24.262,"CY13"
"1030",1,2018-06-14 09:54:00,26.329,89.378,24.312,"CY13"
"1031",1,2018-06-14 09:57:00,26.549,84.971,23.765,"CY13"
"1032",1,2018-06-14 10:00:00,26.818,79.014,22.921,"CY13"
"1033",1,2018-06-14 10:03:00,27.112,76.538,22.719,"CY13"
"1034",1,2018-06-14 10:06:00,27.358,77.787,23.206,"CY13"
"1035",1,2018-06-14 10:09:00,27.727,84.381,24.818,"CY13"
"1036",1,2018-06-14 10:12:00,27.875,88.709,25.73,"CY13"
"1037",1,2018-06-14 10:15:00,27.899,86.774,25.417,"CY13"
"1038",2,2018-06-15 09:15:00,25.501,88.183,23.291,"CY2"
"1039",2,2018-06-15 09:18:00,25.671,89.859,23.741,"CY2"
"1040",2,2018-06-15 09:21:00,25.744,85.918,23.14,"CY2"
"1041",2,2018-06-15 09:24:00,25.817,85.259,23.096,"CY2"
"1042",2,2018-06-15 09:27:00,25.987,85.72,23.345,"CY2"
"1043",2,2018-06-15 09:30:00,26.061,88.118,23.833,"CY2"
"1044",2,2018-06-15 09:33:00,25.963,88.625,23.823,"CY2"
"1045",2,2018-06-15 09:36:00,25.841,88.596,23.698,"CY2"
"1046",2,2018-06-15 09:39:00,25.793,89.888,23.866,"CY2"
"1047",2,2018-06-15 09:42:00,25.744,90.236,23.876,"CY2"
"1048",2,2018-06-15 09:45:00,25.647,88.773,23.535,"CY2"
"1049",2,2018-06-15 09:48:00,25.501,88.099,23.277,"CY2"
"1050",2,2018-06-15 09:51:00,25.404,86.121,22.84,"CY2"
"1051",2,2018-06-15 09:54:00,25.404,86.989,22.991,"CY2"
"1052",2,2018-06-15 09:57:00,25.574,87.977,23.328,"CY2"
"1053",2,2018-06-15 10:00:00,25.817,84.807,23.016,"CY2"
"1054",2,2018-06-15 10:03:00,26.085,82.91,22.937,"CY2"
"1055",2,2018-06-15 10:06:00,26.402,81.263,22.943,"CY2"
"1056",2,2018-06-15 10:09:00,26.769,78.917,22.854,"CY2"
"1057",2,2018-06-15 10:12:00,27.21,74.352,22.368,"CY2"
"1058",2,2018-06-15 10:15:00,27.358,77.436,23.137,"CY2"
"1059",2,2018-06-15 10:18:00,27.751,73.894,22.796,"CY2"
"1060",2,2018-06-15 10:21:00,27.924,74.697,23.13,"CY2"
"1061",2,2018-06-15 10:24:00,27.949,79.742,24.166,"CY2"
"1062",2,2018-06-15 10:27:00,27.653,80.866,24.092,"CY2"
"1063",2,2018-06-15 10:30:00,27.431,82.373,24.159,"CY2"
"1064",2,2018-06-12 19:51:00,23.16,89.672,21.22,"CY2"
"1065",2,2018-06-12 19:54:00,23.04,89.835,21.128,"CY2"
"1066",2,2018-06-12 19:57:00,22.968,89.9,21.067,"CY2"
"1067",2,2018-06-12 20:00:00,22.968,91.671,21.352,"CY2"
"1068",2,2018-06-12 20:03:00,22.992,91.269,21.311,"CY2"
"1069",2,2018-06-12 20:06:00,22.992,91.079,21.281,"CY2"
"1070",2,2018-06-12 20:09:00,22.944,90.876,21.201,"CY2"
"1071",2,2018-06-12 20:12:00,22.896,90.756,21.134,"CY2"
"1072",2,2018-06-12 20:15:00,22.848,91.016,21.128,"CY2"
"1073",2,2018-06-12 20:18:00,22.824,91.228,21.138,"CY2"
"1074",2,2018-06-12 20:21:00,22.8,90.814,21.048,"CY2"
"1075",2,2018-06-12 20:24:00,22.753,90.721,20.985,"CY2"
"1076",2,2018-06-12 20:27:00,22.705,90.981,20.98,"CY2"
"1077",2,2018-06-12 20:30:00,22.633,91.018,20.914,"CY2"
"1078",2,2018-06-12 20:33:00,22.585,91.36,20.921,"CY2"
"1079",2,2018-06-12 20:36:00,22.561,91.408,20.905,"CY2"
"1080",2,2018-06-12 20:39:00,22.513,91.315,20.842,"CY2"
"1081",2,2018-06-12 20:42:00,22.465,91.52,20.827,"CY2"
"1082",2,2018-06-12 20:45:00,22.417,91.942,20.846,"CY2"
"1083",2,2018-06-12 20:48:00,22.465,91.71,20.857,"CY2"
"1084",2,2018-06-12 20:51:00,22.417,91.508,20.778,"CY2"
"1085",2,2018-06-12 20:54:00,22.393,92.098,20.847,"CY2"
"1086",2,2018-06-12 20:57:00,22.417,92.212,20.889,"CY2"
"1087",2,2018-06-12 21:00:00,22.489,91.932,20.916,"CY2"
"1088",2,2018-06-12 21:03:00,22.513,92.236,20.988,"CY2"
"1089",2,2018-06-15 10:06:00,26.402,81.263,22.943,"CY3"
"1090",2,2018-06-15 10:09:00,26.769,78.917,22.854,"CY3"
"1091",2,2018-06-15 10:12:00,27.21,74.352,22.368,"CY3"
"1092",2,2018-06-15 10:15:00,27.358,77.436,23.137,"CY3"
"1093",2,2018-06-15 10:18:00,27.751,73.894,22.796,"CY3"
"1094",2,2018-06-15 10:21:00,27.924,74.697,23.13,"CY3"
"1095",2,2018-06-15 10:24:00,27.949,79.742,24.166,"CY3"
"1096",2,2018-06-15 10:27:00,27.653,80.866,24.092,"CY3"
"1097",2,2018-06-15 10:30:00,27.431,82.373,24.159,"CY3"
"1098",2,2018-06-15 10:33:00,27.333,84.209,24.4,"CY3"
"1099",2,2018-06-15 10:36:00,27.112,84.387,24.215,"CY3"
"1100",2,2018-06-15 10:39:00,26.94,84.803,24.121,"CY3"
"1101",2,2018-06-15 10:42:00,26.842,84.441,23.959,"CY3"
"1102",2,2018-06-15 10:45:00,26.989,80.351,23.345,"CY3"
"1103",2,2018-06-15 10:48:00,27.358,76.881,23.026,"CY3"
"1104",2,2018-06-15 10:51:00,27.505,75.648,22.92,"CY3"
"1105",2,2018-06-15 10:54:00,27.628,74.255,22.752,"CY3"
"1106",2,2018-06-15 10:57:00,27.751,74.042,22.827,"CY3"
"1107",2,2018-06-15 11:00:00,27.949,73.576,22.92,"CY3"
"1108",2,2018-06-15 11:03:00,28.196,69.462,22.263,"CY3"
"1109",2,2018-06-15 11:06:00,28.394,70.04,22.582,"CY3"
"1110",2,2018-06-15 11:09:00,28.568,69.469,22.62,"CY3"
"1111",2,2018-06-15 11:12:00,28.642,75.606,24.014,"CY3"
"1112",2,2018-06-15 11:15:00,28.593,75.538,23.952,"CY3"
"1113",2,2018-06-15 11:18:00,28.369,75.877,23.805,"CY3"
"1114",2,2018-06-12 20:51:00,22.417,91.508,20.778,"CY3"
"1115",2,2018-06-12 20:54:00,22.393,92.098,20.847,"CY3"
"1116",2,2018-06-12 20:57:00,22.417,92.212,20.889,"CY3"
"1117",2,2018-06-12 21:00:00,22.489,91.932,20.916,"CY3"
"1118",2,2018-06-12 21:03:00,22.513,92.236,20.988,"CY3"
"1119",2,2018-06-12 21:06:00,22.561,92.572,21.088,"CY3"
"1120",2,2018-06-12 21:09:00,22.585,92.307,21.071,"CY3"
"1121",2,2018-06-12 21:12:00,22.609,92.151,21.07,"CY3"
"1122",2,2018-06-12 21:15:00,22.657,93.243,21.288,"CY3"
"1123",2,2018-06-12 21:18:00,22.681,93.249,21.313,"CY3"
"1124",2,2018-06-12 21:21:00,22.705,92.391,21.203,"CY3"
"1125",2,2018-06-12 21:24:00,22.657,91.892,21.077,"CY3"
"1126",2,2018-06-12 21:27:00,22.633,91.778,21.035,"CY3"
"1127",2,2018-06-12 21:30:00,22.609,91.799,21.014,"CY3"
"1128",2,2018-06-12 21:33:00,22.609,91.989,21.044,"CY3"
"1129",2,2018-06-12 21:36:00,22.561,91.706,20.952,"CY3"
"1130",2,2018-06-12 21:39:00,22.561,92.383,21.059,"CY3"
"1131",2,2018-06-12 21:42:00,22.657,92.703,21.204,"CY3"
"1132",2,2018-06-12 21:45:00,22.705,92.121,21.16,"CY3"
"1133",2,2018-06-12 21:48:00,22.705,92.229,21.177,"CY3"
"1134",2,2018-06-12 21:51:00,22.681,92.493,21.195,"CY3"
"1135",2,2018-06-12 21:54:00,22.657,93.565,21.338,"CY3"
"1136",2,2018-06-12 21:57:00,22.561,93.917,21.297,"CY3"
"1137",2,2018-06-12 22:00:00,22.465,94.268,21.255,"CY3"
"1138",2,2018-06-12 22:03:00,22.345,94.292,21.139,"CY3"
"1139",1,2018-06-15 09:39:00,26.28,87.639,23.968,"CY4"
"1140",1,2018-06-15 09:42:00,26.304,87.728,24.008,"CY4"
"1141",1,2018-06-15 09:45:00,26.207,85.966,23.605,"CY4"
"1142",1,2018-06-15 09:48:00,26.036,86.434,23.518,"CY4"
"1143",1,2018-06-15 09:51:00,25.793,83.159,22.696,"CY4"
"1144",1,2018-06-15 09:54:00,25.671,91.787,24.058,"CY4"
"1145",1,2018-06-15 09:57:00,25.623,93.496,24.284,"CY4"
"1146",1,2018-06-15 10:00:00,25.695,92.176,24.145,"CY4"
"1147",1,2018-06-15 10:03:00,25.89,91.648,24.253,"CY4"
"1148",1,2018-06-15 10:06:00,26.085,88.792,23.972,"CY4"
"1149",1,2018-06-15 10:09:00,26.329,85.684,23.675,"CY4"
"1150",1,2018-06-15 10:12:00,26.524,81.977,23.196,"CY4"
"1151",1,2018-06-15 10:15:00,26.646,79.442,22.836,"CY4"
"1152",1,2018-06-15 10:18:00,26.842,76.602,22.469,"CY4"
"1153",1,2018-06-15 10:21:00,26.989,77.478,22.787,"CY4"
"1154",1,2018-06-15 10:24:00,27.014,77.454,22.806,"CY4"
"1155",1,2018-06-15 10:27:00,27.014,78.328,22.978,"CY4"
"1156",1,2018-06-15 10:30:00,27.308,77.777,23.157,"CY4"
"1157",1,2018-06-15 10:33:00,27.899,75.401,23.252,"CY4"
"1158",1,2018-06-15 10:36:00,28.27,71.549,22.795,"CY4"
"1159",1,2018-06-15 10:39:00,28.419,71.816,22.996,"CY4"
